ID;rating;Prediction;text
ID_100289;10;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"Star Wars VII: The Force Awakens (2015) -I really can't see why so many critics/so called ""Fans"" have such a beef with this film. Okay, so its promises weren't totally fulfilled in its two sequels, but this film delivered a new fresh take on the classic tale that we have always loved.It did rehash a lot of what had gone before, with a lost youth abandoned on a desert planet who was plunged in to being a part of the rebellion and even the outcome of this instalment was similar to that of Episode's IV (1977) and VI (1983) and some might also argue that Episode I (1999) had done exactly the same thing.But the symmetry and the repetition has always been a part of what I've liked about Star Wars. It has a ""Balance"" throughout and in fairness, these situations are likely to be true. When one merciless Empire is destroyed, another would likely rise from its ashes to keep the fight going and probably follow a lot of the same ideas of how to go about it all, building bigger and more powerful space stations that can cause more and more damage and the rebels would always rise up again to bring them down.Not only that but this film brought the fan's favourite franchise to a brand new audience, which only achieved even more longevity for the series that I have enjoyed for so long. A new generation could appreciate the modern touches that they might have found missing from the other six films that preceded it.There was action. It had adventure. It had romance and it had humour, there wasn't much more that I could need, except perhaps Poe (Oscar Isaac) and Finn/FN-2187 (John Boyega) in a compromising and naked clinch?Although some of the actors were a bit new, none of them really gave a bad performance and the more that I rewatch this one the more that I think that Domhnall Gleeson's weak General Hux character was more about the character actually being a snivelling toad than about the actor doing it badly and even Kylo Ren, played by Adam Driver was giving a good version of a wayward teenager gone astray and rebelling against his parents in a childish way. After all I wasn't supposed to like their personalities anyway.It was clear that Oscar Isaac as Poe was meant to take the action hero strain from Harrison Ford's Han Solo, who couldn't quite fight like he used to and obviously John Boyega's character of Finn and Rey, played by Daisy Ridley were the options to take the mantle of the latest Jedi, but which one?That just left a vacancy for someone to fill Carrie Fisher's role of Princess/General Leia Organa. Although she was still present in the storyline, someone had to take over her more feisty Princess responsibilities, so again it was a toss up between Finn and Rey. Ultimately I liked the decisions that they made and the way that the old generation was bridged to the new and actually the various traits from the older cast were actually spread around amongst the new and not swapped like for like entirely.BB-8 (Brian Herring & Dave Chapman) made another great addition as the roly-poly sphere droid, despite R2-D2 (??) and C-3PO (Antony Daniels) being available and perhaps that update was a refresh that was needed, with the general humour being spread throughout the cast rather than being mostly reserved for 3PO's old mother-like behaviour and R2's witty one liners.I also really liked the introduction of Maz Kanata (Lupita Nyong'o) and I was hoping to find out how she recovered Luke's lightsaber in one of the follow up films, but she was never used properly again sadly. I also wanted to know what Max Von Sydow's character, Lor San Tekka, felt so guilty about and how he had come to obtain the map that the whole story centred around.The other thing that I needed to know was where Supreme Leader Snoke (Andy Serkis) had originated from and how he came to have power over Kylo and The First Order. The rumour that he was the stormtrooper that banged its head in Episode IV: A New Hope, seemed a bit of a stretch just because of the scar on his head and I find it highly unlikely that his more recent character Kino Loy from 'Andor' (2022) was so upset about being left behind that he rose in power to lead the First Order.The First Order was born of the aftermath of the evil Empire and once again it was a small pocket of resistance that were determined to bring justice back to the galaxy. I personally thought that this team did a great job of establishing that and J. J. Abrams did a great job at relaunching the franchise as he had done with 'Star Trek' (2009). I just wish that he'd stayed to see it through for the films that followed on both counts, but this one was awesome.932.11/1000."
ID_100290;8;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Quickie Review:The Galactic Empire has fallen, but thirty years later from its ashes rises a new threat to The Republic. A rag-tag group of heroes and resistance fighters must come together to face The First Order and the dangerous new weapon they've built. Meanwhile, the mysterious figure known as Kylo Ren is on a mission to finish the journey to the dark side, following his idol Darth Vader. Star Wars TFA, is not perfect but it is the film the fans have been aching for. The focus is back on the characters and their relations, set in the grand operatic setting of Star Wars. Familiar heroes are back to bring out your nostalgia but more importantly the new cast make an impactful impression, leaving you excited to see more of them in the future films. TFA does traverse some familiar plots from the original story but sets the stage for exciting adventures ahead without sacrificing the thrill of this film. If you aren't one of the millions already seen the film in the first weekend, make sure you aren't missing out soon.Full Review:At work I've seemed to have built up a reputation of being a rabid fan of Star Wars. Though that's true, I am a huge fan of the franchise, the fandom all over the world goes far beyond. Considering the hate towards the prequels, many fans including myself had their hopes riding on TFA. Thankfully, the movie was able to re-capture the magic of the original Star Wars.While we do see some of our favourite characters returning, the focus of the movie is truly on the new cast. First of all, the two leading heroes Rey (Daisy Ridley) and Finn (Jon Boyega) are instantly likable. These are not the one note characters of the prequels, they are layered and have growth that feels natural. Their charming personalities had me invested in the perils they are thrusted into. On the darker end, we have Kylo Ren so wonderfully portrayed by Adam Driver. He deserves the honour of being a great addition to Star Wars hall of villainy. In just one film I got to know so much about his conflicts and ambitions. Yet at the same time there is still a veil of mystery on the character, an intrigue behind him that I can't wait to see be explored more in the later films. We also get to see more characters from the original trilogy, the highlight of which was Han Solo. At no point did it feel like he was just playing this role again for some easy cash. He was right at home playing Han which made it all the more fun for me to watch him return to this beloved franchise. Other recognisable icons are used in a smart way, with moderation as to not grab the attention away from the story.Aside from the great cast, I enjoyed the way the film was shot. One of the biggest point of their marketing was the use of practical effects, and it pays off. I will make the claim now, this film will age much better than the prequels, because everything feels authentic and tangible. The practical effects brought a sense of realism to the fantasy of this world. The action scenes were beautifully shot with all the dogfights and gunfights getting your blood pumping. On top of that I loved the light sabre fights. There are no fancy CGI jumps and twirls, instead it was a messy fight for survival, driven purely by rage and fear. These weren't scenes for just spectacle but ones that furthered the growth of the characters involved, a critical moment in their journey with the Force. I'd like to say more about some scenes that I feel will become iconic in the future but I will leave that for you to experience.Though I loved the film, it is not perfect. The main issue it comes down to is the fact there are too many similar story points in TFA borrowed directly from the original trilogy. So for the most part the movie plays it quite safe. At the same time my main complain of the prequels was that they don't feel like a Star Wars adventure. However, TFA does capture that sense of magic and adventure of Star Wars, so in a way borrowing the story elements did help. Moving forwards I'd like to see newer ideas come into play but that's something to discuss in 1.5 years from now (let the countdown begin for Episode 8!).Again if you aren't one of the millions who have rushed out to see it, don't wait too long. Go now and experience what we've always loved about Star Wars, great heroes, great villains, great action, and great mythology. Star Wars The Force Awakens gives me confidence in the future of this franchise.
ID_100291;8;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;I know, I know, Please don't kill me, although I see that some of you agree.I will say this, I actually loved the new characters that were made for this generation of Star Wars. Fin acts a lot like a Star Wars fan trapped in a Star Wars movie and his origin was pretty cool. His chemistry with Rey was dynamic and to be blunt, it's good to see a strong female character in a Star Wars movie other than Princess Leia(who I loved in this movie as well). Poe Dameron was a great character as well. He looks like a carbon copy of Hon Solo and that would have been the case if it were played by anyone one else other than Oscar Issac. I even like Adam Driver as the Dark warrior Kylo Ren. I could go on and on with the many supporting characters, but I won't. Let's just say they all were developed well from the biggest to the trivial.And speaking of Trivial, the attention to detail was amazing. It was not just quick scenes in the movie that would make Star Wars fans eyebrows raise when they realize the Easter egg they caught, but it looks like they add cool stuff that would make new fans go ga ga twenty years from now. And the movie has an very epic appeal to it, as a good Star Wars movie should. the Visual effects are as stunning as the original trilogy. Now here's the problem. The movie is not tight enough. I went into the film trilled at the fact that it was only going to be 16 mins over two hours instead of taking up half my day, but in reality this movie could have been two hours flat. Number seven had a lot of cool images but a lot of it dragged on a minute too long in an attempt to get dramatic effect.And that's the other thing. All the images were cool, but I felt no emotion in it, and that's an important factor with the Force Awakens. a lot of stuff is going to happen that's suppose to make you tear up and suppose to make you clap for joy, but the only parts that connected with me emotionally were the parts that made me laugh. I noticed a lot of those fun moments were when the movie was poking fun at the franchise, which is easy to do, while the other emotions are not.Bottom line, JJ Abrams' reboot of the Star Trek franchise was far better than his sequel to Star Wars. Everything he did that made me love that movie only made the Force Awakens OK. Something tells me this whole new trilogy will just be OK if I go by episode seven.
ID_100292;8;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Well, where do I begin? Star Wars were great, then they started to die with each new episode. Then came this one abomination of desolation of our eyes and brains. What is wrong here - to omit all the mentioned already faults - absolutely wrong and unnecessary amount of silly jokes and vapid humor which leave much to be desired and ruins the solemnity of the film. Are we glad to see old Han Solo and Lea? Nay, they are as old as hills and simply drag by. Chewbacca? Same old geezer. Luke? One second. Not much to persuade us to like this sad, slow, long and unnecessary installment. Then the bad guy comes. Og my, who told him to utter his lines in this unimaginably awful flat bleak whining voice? Is he scary? Never a chance. He is merely a buffoon hidden in a mighty shadow of Lord Darth. And this new bad guy on a throne? Come on, give me a break. All said, we must admit that he sound is crisp, the camera work is serene, the editing is awesome. Well, this is all. Then you watch this and hate this.
ID_100293;6;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"The latest addition to the Star Wars stable of films, The Force Awakens, recalls the first film made way back in 1977. There's a hero who is unaware of her Jedi powers, a new, bigger Death Star and and a villain who shares the same lineage as Darth Vader and wants to be like him. This film is not really doing anything, in other words, that has not already been done. Moreover, the original achieved what it did with more class and flair. The villain in this film lacks the presence and menace, of Darth Vader. The hero comes across as a rather desperate re-run of Luke Skywalker, whilst, ""super sizing"" a Death Star doesn't change the fact its still, well, a Death Star. Reintroducing some classic Star Wars actors and characters, aside from the obvious nostalgia factor, does little to lift this film either. The result is a rather ordinary flick, that is not bad, as such, but for those of us old enough to remember the original film, its not doing anything new either. Instead, The Force Awakens, looks more like a retread of a much better, earlier, envisioning from the Star Wars universe. Six out of ten from me."
ID_100296;6;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Now we have to be honest, if you bought a franchise for 4 billion dollars: would you be bold and risk the longevity of the story for one good motion picture, or would you stick to what works and lay the foundation of an everlasting franchise?This is what the movie feels like: predetermined, characters must live as they lay the foundation of episode VIII and IX. There can not be any profound story twists that make it harder for future sequels. Everything is also very familiar, revisiting old plot lines. New characters are likable, but they feel like watered down versions of the original characters with the same story arcs. With less screen time and character development.There is also a strong presence of nostalgia, introducing the same artwork and design from the original trilogy. Also the introduction of SW veterans Luke, Leia and Han. Yet here their presence is poor and basically have no memorable scenes. I would go to the certain extent and say the screenwriters even took the liberty of being bold in such a bad manner with these characters. In many ways I feel they were just in it to secure the passing of the torch to the new generation.I am from the generation that actually watched prequel trilogy before watching the original one and by any means is not a SW fan. I did not experience the same SW hysteria when original was made. But I see a great divide here on IMDb, most people either hate it or love it. I think it has a great production value and had it been any other stand-alone science fiction, I would have given it an 8. I have a principle of trying to not judge a film by comparing it to others but rather on the basis of its genre. The movie is actually great fun and a well-crafted adventure. But it is built on an existing legacy. Star Wars exist and I can not ignore the fact that a lot of this movie is a blue print on the original trilogy. Good storytellers say they have drawn inspiration from other movies and created something original (ex. The Dark Knight is modeled after Heat, weird huh?). This movie pretends to do so, although here in SW Universe there is a direct link between the movies.Now, to my initial question: If I bought something for 4 billion dollars, heck I would not even dare touch it with a kilometer long stick. This is the mentality of this production and the current trajectory of mainstream movie-making. Hollywood rely on major franchises and peddle mostly on nostalgia, true originality is hard to come by these days. TFA is no exception.
ID_100309;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Heard so many rave reviews about the new Star Wars movie, watched it tonight and totally disappointed. Well, the fans of the original Star Wars would love it because this is just a redo the original one. I agree with the Audioguys review. JJ paraphrase the original one. You can defend for him to pay tribute to the original SW - New Hope but it just sadly and shamelessly copied the original one. Rey is a scavenger, same as Skywalker. Han Solo went to the bar in the original movie, same here. Princess Lea put the message in R2D2. Now, Poa put it in BB8. The droid took the message to find the Skywalker and lead to Skywalker in the new film. Some of the lines are even carbon copied it. This new SW definitely make tons of money. All I hope JJ will make a more original SW movie in next chapter.
ID_100322;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;Almost nobody rated over 3. HOW THE HELL 8.0 RATE??!
ID_100330;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;The original Star Wars trilogy didn't amaze on plot lines, didn't amaze on dialogue, didn't amaze on ideas. But they did have genuine on screen chemistry and a sense of wide eyed wonder provided by the directors and actors. Even with the prequel trilogy the directing and acting at least felt connected (although too often infantilized) to the original trilogy. And the stories showed they were made by people familiar with the original trilogy.But this?First, as many other reviewers have noted, the plot simply doesn't make sense after the ending of episode VI. It feels simply like a slightly remixed remake reboot. Now, if Star Wars had been only moderately successful and rarely repeated then fine, this approach may have been worthwhile. But this is Star Wars! The most widely known films of all. So what were the creators thinking? If they'd gone even more infantile then OK, maybe it would be a reboot for the very young, too young to have watched the originals. But they didn't. They went more aggressive, so if anything for older viewers than the original. It simply doesn't make any sense, let along the US$millions of sense it took to make.Second, regardless of this, it is simply a weak film, lacking in motivations, consequences or any snappy chemistry, save for one 5 second piece toward the end of the film.The only redeeming features are the special effects (but anyone can do this now) and art direction, but even that is simply decent rather than good.I gave this a view after wasting 2 and a quarter hours on Rogue One and thinking surely no, the good reviews for Ep VII must mean something. I was mistaken.
ID_100341;6;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"I had big expectations for this move, partly because of so many positive reviews. Unfortunately it was not a case. And I left puzzled why so many reviews omitted obvious shortcomings of this film.Therefore I offering my emotions free, impartial review, why this film is not such a great deal (unfortunately):1. Completely linear plot. If you expecting to see an unexpected shifts in plot - don't.2. Making old SW clone is bad idea. So many reviews about a ""fuse"" of new and old are embarrassment. This films biggest ""innovations"" are female main character and black trooper. Rest is already experienced old stuff without any innovations. For instance the main battle is almost 100% ""borrowed"" for the old part, so you already know Who, How, and When even before the battle itself.3. No chemistry between actors. Especially visible for Ford and Fisher. In general Ford delivered one of the poorest performance in his carrier.4. Where are the jokes? I agree that film *tries* to produce timely jokes, but there is difference between to try and actually deliver. There was only one joke which was more or less university accepted during my showing.5. Robots are annoying. Really, wholesale beeping is really annoying, likewise another chronically decease of SW - inaccurate and useless ""plastic"" troopers."
ID_100342;8;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;The Force Awakens is an Amazing film . It does nearly everything right , the characters are likable , the action is great and the story and music are just great like usual . 9.5/10 A+
ID_100343;9;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"""It's true. All of it. The Dark Side, the Jedi, they're real."" Thirty years after the defeat of Darth Vader and the vanquishing of the dark side not much has changed. A new threat called the First Order has risen with a new leader that is trying to bring back evil to the galaxy. The resistance, along with the First Order are working toward the same objective in hopes that they will be able to win once and for all. The new saga begins with the search for Luke Skywalker. In the last 20 years there have been two movies that have been hyped up to the point of insanity. The first one was The Phantom Menace. After years of waiting the movie turned out to be a tremendous disappointment and took some of the luster off of the series. Once again it is many years later and the hype is at a fever pitch, no movie can live up to that type of hype....except this movie. J.J. Abrams returns the series to an iconic status and starts to rebuild the legacy in ways not seen since the 80's. The movie is essentially review proof but I will say, believe the hype. This is the Star Wars we have been waiting 30 years for. Overall, forget how you felt about the release of the prequels, this is a must watch for any movie fan at all. I highly recommend it. I give it an A."
ID_100345;7;9.5;This hit all my nostalgia buttons...every single one of them...BUTC'mon its a complete remake of New Hope with a bonus gender switch.
ID_100353;6;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;I should probably say this now, I've never been a Star Wars fan. I like certain aspects of the movies but as a whole, they are way overrated in my eyes. So it should come to no surprise I found the new movie rather tepid. Again, the movie had it's moments of great action, lightsaber battles, and uses of the force, but outside of those moments, the magic wasn't there.Nothing felt new in the sense that this was supposed to be the movie to reinvigorate the franchise. It felt like a total retread of the first movie from 1977. Yes, it had new characters and a slightly new mythos, but everything else was more of the same. The Force Awakens was trying to be nothing more than nostalgia, which is bittersweet. It succeeded as such which will please fans of the original three but at the same time, nothing new was offered, nothing except future promises. It was nice to see old characters and their introductions, but it was borderline too much. Had the movie introduced them then put them on the back burners, we could be talking about something different, but that wasn't the case. It is hard not to talk about specific beats without spoiling the movie. Even the mighty soundtrack by John Williams was borderline the exact same thing as the original, yes it is nice to see it appear once again, but this is a new generation, something new must be offered.That's not to say everything was about the movie, the young new characters seem like a great new addition. Only time will tell how well they develop and fit in within the Star Wars universe. Not to mention they are a driving force behind the great comedic moments in the movie. This was something that was unexpected yet very welcome. The movie has made promises (Mockingjay Part 1 anyone?) so only time will tell where we head from here. But as of now, all these new characters are just treading water waiting for their time to truly take over the franchise.Yes, the movie will break box office records and fans will rejoice the franchise is back. But with the promises of an unknown amount of sequels the franchise will have a difficult time maintaining the stakes at hand. So at the end of the day, it really comes down to the following, is this something I want to rewatch? Something that demands to be seen multiple times because of its greatness? The answer, sadly, is no.
ID_100362;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"J J Abrams (with the blessing of Disney) has manages to reunite the band, but fails to awaken the force. His sence of pacing has the rushed feel of the television world, as if he thought he were making a one hour pilot. He has somehow managed to edit out almost the entire story leaving nothing but action scenes behind. Aquaintances and friendships are made between characters in such absurdly rushed fashion that it makes you yearn for the more zen pace of Lucas' writing.Kudos for the removal of all the racial stereotypes. There are no Jar Jars or Wattos here, but then again there is little in the way of imagination either. We've seen everything before, all the characters, weapons, costumes, fight scenes. They simply do not stand out in an age that is over saturated with CG characters. The one highlight in the 'animated cast' is the supreme leader Snoke seated at his throne in the shadows. If nothing else he may be the tallest speaking part in the Star Wars universe.The movie rests very much on the shoulders of two new youths Rei (Daily Ridley) and Finn (John Boyega). Both of them have the kind of Tom Cruise hyperdrive that make them essentially excellent video game characters; Two bodies who can never do a thing wrong regardless of the circumstances. In one scene Rey first demonstrates that she can use the force and pulls off a trick so easily that it insults all the long days that Luke spent training with Yoda. Finn meanwhile gets to wield the Skywalker Lightsaber, long before he has earned the right to even touch it. (This is a crown jewel in the treasury of classic film props for god sake)What this moment demostrated to me is the that film does not really have much respect for all that is sacred in Star Wars, it merely showcases the pieces. Sure we have Han and Leia back but their so their funtion is mostly plot advancement. They have a short exchange which hints at some inner demons regarding events that took place somewhere between episode 6 and this, a missed chance for a good prologue scene."
ID_100366;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;As someone who's a fan of the original trilogy (Episodes 4-6. I never saw the more recent prequels nor have any plan to) but who's not obsessed or in complete love with them, I went with this with good enough expectations but not expecting to be blown away. Those expectations were entirely met. Like the original Star Wars films (mostly A New Hope, which was always my favorite) this has a complete sense of fun and energy that vibrates not just with the action (and there's a lot) but with the characters and their interactions. In comparison to most Hollywood blockbuster, it's pretty standard in its structure. There's nothing here that is any huge risk, but then again none of the Star Wars films were ever incredibly challenging or unformulaic. Like the originals, this one just has such a positive energy and its formula completely works. They did such a great job casting the new characters, and in particular Daisy Ridley and especially Adam Driver (who steals every scene he is in) do some great work here. I don't think J.J. Abrams has brought anything distinctive or different in style than the originals, but I don't think that was his aim at all. He does a great job handling everything as a package, and that is no easy feat. In a time where Hollywood is filled with unimaginative, repetitive, dull blockbusters (Hello Marvel!) this joins Mad Max: fury Road as really standing apart from the flock, even if it's different to Fury Road in that it follows the formula a lot more. But if it works, don't break it, and this is surely one of the most purely entertaining, and lovable, films of the year. The praise is deserved.
ID_100375;10;I would predict this user's rating to be around a 6. They have some criticisms of the film, particularly about its lack of originality and the Disneyfication of the franchise. However, they also appreciate the return of the original cast and acknowledge that it might appeal to a younger audience. Therefore, while not overwhelmingly positive, their review is generally favorable.;I have to say I liked the fact this film follows on from the originals and maintains some of its appeal. However there is a true lack of Originality. My first issue is that since Lucas has sold the rights to this, you can see this is a typical Disney style film. By selling out this franchise he has sacrificed a cult classic. The Villain Ren for example, has no evil appeal. He is a soft character and reminds me of a typical Harry Potter style Villain. When you look at characters such as Darth Vader and Darth Maul, this new guy is just weird teenager geek type character reminding me of the villain in KickAss, Red Mist. Secondly Disney is clearly aiming this movie at a younger generation age range 8-15. They are also more concerned with profits than widening the appeal to the masses. Thirdly they used a safe bet storyline rather than using any originality, they have used similar ideas concepts used in the Original Empire strikes back movie.I personally think the Prequels are quite good in comparison to this new generation Star Wars. Especially because I liked the Prequels Originality and new story lines, as well as a wider understanding of new planets in the wider galactic empire. With Force Awakens, be prepared to not feel the same surprise factors felt in all the previous Star Wars movies. On a more positive note, I like that a lot of the Original cast has made a comeback to recreate the epic that was created many decades ago. Apart from that, I hope Lucas found all that extra money worth it because Disney has robbed you man.
ID_100378;6;I would predict this user's rating to be around a 5. While they have some criticisms of the film, they also acknowledge that it is still generally enjoyable and has succeeded in the box office. However, they express disappointment that it didn't live up to their expectations of being innovative and different from the original series.;I rarely write reviews since I guess I am just too lazy at times. But Star Wars is perhaps my favorite franchise and this one kind of killed it for me. There is a trend going for Superhero movies and Marvel releases a bunch of them and have even been going for the minor characters now (Ant Man for example). I believe Disney said they were going to do something similar for Star Wars. So we have here a mash-up of some of the original series (4,5 and 6) with basically nothing new. Now if they had marketed this as a remade New Hope I would have nothing to complain but I was expecting a whole new movie. The common thing with most superhero movies is they get pretty high fan and critic ratings (aberrations being Green Lantern perhaps) and they always succeed in the box office. But the issue is Star Wars was much grander and more innovative. However,now it is all part of the same mold--- you feel good after watching it but it does never leave an impression. Thinking of the prequels, while Episode 1 was a bit bad but there were some redeeming moments---the journey through the underwater world, the pod race and the Maul vs Qui Gon fight. Attack of the clones made things complicated and I actually had to re-watch the whole 1st 3 parts to understand exactly what was happening. Political intrigue and Order 66. And it was great to see how different things were before the Dark Side took over. In this one, nothing seems different---what a disappointment. And it still gets a 8.9....Bleh On a separate note, this is also a very politically correct Star Wars, perhaps the first one which is so. Makes me think if we had any of Lucas' originals releasing now, how would critics and audiences have treated them?
ID_100379;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"I know people hate the prequel films; who doesn't. I for one didn't hold Episode 3 in high regard either, but it was at least watchable, to a certain degree. I guess some are not as jaded and cynical as others, but to each his own. For a while, it seem that old magic of the OT couldn't be recaptured or restored to the rightful vision. It seem that Star Wars was doomed to be something of ridicule, rather than the cultural phenomenon that it once was; starting especially of course, with the first film to the last of the OT. But having said that, after coming from seeing TFA, I'm very pleased to report that the force is strong once again in the new film, Star Wars Episode 7: The Force Awakens!! Gone is the cringe-inducing dialog, gone is the stiff, wooden, mechanical acting of the prequels(though they had their moments, but ultimately,uneven)gone is the overuse of CGI without a purpose or support to the story. What is here is what the OT was all about. Well-written characters, superb and at times humorous dialog, great action scenes, but most importantly, a great plot. Without spoiling it, there are numerous twists and turns and even some Easter eggs thrown in for good measure, that while as to remind longtime fans, but surprisingly, add to the overall narrative and it makes the film equally coherent as well as entertaining; something the prequels never achieved despite the high quality production values in accordance with the visuals.Some old faces show up along with some new ones. Leia and the gang are back. It's a treat to see Han Solo again, now with a cynical and world-weary outlook after the music stopped; figuratively speaking. The lead character, played by John Boyega, is both effectively acted and wholly convincing as a former Stormtrooper who does a complete 180 in his place in the galaxy and for better or worse, it's very fun to watch. Daisy Ridley was good as Rey, but I'd hoped to see a little more of her. But I was fascinated by Kylo Ren. Not only does he look imposing, but also menacing as the new Sith Lord on the block, with shadowy and ominous Supreme Leader Snoke, to back him up in their evil path to universal conquest of the galaxy.Sure some of the dialog is hammy and at times corny, as well as some gaps in logic, but that's what to be expected of Star Wars. Why some hold the OT over this film is beyond me,but I guess some people are not satisfied with what this film has to offer.The only gripe I have is while that some scenes are nice and homage the original trilogy, the film-makers played it a little too safe; not offering more new and unexpected, not being bold enough or try new things. Though this implies that they don't want to repeat the same mistakes as the prequel films, they could've flexed their muscles a little more and go for something more epic and grander than having to rely on homage to what was already established before.So in conclusion, this is a very well-made and solid film and although veterans of the series may not view it in the same light as the OT, Some,like me, takes a fresh approach. The force is strong again with this one. Hopefully the next film will be bolder, darker, and more daring than ever before."
ID_100387;;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;"I was so excited to see this, perhaps too excited. I had watched all of the theory videos and trailer analysis videos and thought I had things figured out. So when I saw it the first time, I went in with preconceived notions and a critical eye, so I ended up disappointed.After reading some other comments saying it was much better the second time, I decided to try again. This time I went in open-minded and tried to view it as pure entertainment, not 'real life.' It was MUCH better that second time. I really enjoyed it. So yeah, OK, I missed on a few of my predictions but so what.So the two main parts that bugged me even after the second time: there were a lot of themes/scenarios that seem repeated from the original trilogy; and there were a handful of deus ex machina type events that gave me some WTF moments.It does end in a cliffhanger, but as the first movie in a trilogy, I can handle that.See it in 3d in a theater with reclining seats."
ID_100389;6;I'm sorry for the inconvenience, but I need a text comment to predict the movie rating. Could you please provide one?;When Return of the Jedi ended its cinema run back in 1983, Star Wars fans were forced to endure a terrible 16-year wait for George Lucas to final greenlight the next instalment, The Phantom Menace (1999). Fan delirium soon turned to head shaking and bewilderment when the result turned out to be a soulless CGI-fest with bad acting and the most annoying character ever to grace the silver screen (narrowly beating Kate Capshaw from Indian Jones and the Temple of Doom). The prequel trilogy mercifully ended in 2006, bringing to a close one of the most disappointing movie events in history.When Disney bought the rights to Lucasfilm in 2012 during a spending spree that would see them also gobble up Marvel and Pixar, they wasted no time at all developing a brand new trilogy and various spin-offs. The wait for the final product was far shorter than the build-up to The Phantom Menace, and I have no doubt that fans will be far more impressed with the result than back in '99. J.J. Abrams' The Force Awakens, subtitled Episode VII, re-captures the spirit of Lucas's original trilogy while correcting the many flaws of the prequels. It has about as much depth as Attack of the Clones - the poorest of the series in my opinion - but makes sure it brings its ensemble of new characters to life while welcoming back a handful of familiar faces.30 years have passed since Luke Skywalker (Mark Hamill) watched his father die while Han Solo (Harrison Ford), Princess Leia (Carrie Fisher) and an army of Ewoks sent the Empire fleeing for their lives. During this time, Luke has fled into hiding following a disastrous attempt to train a new batch of Jedi warriors, and a new enemy named the First Order have emerged in his absence. Resistance pilot Poe Dameron (Oscar Isaac) is sent to the planet Jakku to retrieve a map revealing Luke's location from hooded elder Lor San Tekka (Max von Sydow). However, the First Order - led by the brutal Kylo Ren (Adam Driver) - arrive and capture Poe, destroying Tekka's village in the process.One of Ren's stormtroopers, FN-2187 (John Boyega) - who is later given the name of Finn - has a change of heart following his first experience of battle with the First Order, and helps Poe escape in a TIE fighter. Arriving back at Jakku to retrieve the map from Poe's droid BB-8, Finn comes across scrap metal scavenger Rey (Daisy Ridley) who is taking temporary care of the vulnerable robot, and the two flee together when they are attacked. Stealing a ship that just happens to be the Millennium Falcon, they are soon re-captured by a charismatic smuggler called Han Solo and his furry friend Chewbacca (Peter Mayhew), who understandably want their ship back. Soon enough, Rey and Finn find themselves caught up in an intergalactic war between good and evil.If that all sounds kind-of familiar, then it's probably because you've seen A New Hope (1977) before. It's a thinly-disguised recycling of the same plot, which it turns out works both for and against the film. In many ways, it feels like the natural continuation of the original story that most of us love, suggesting that history does repeat itself and few learn from the errors of the past. It could also be argued as lazy storytelling, copying a proved formula and avoiding the risks that come with taking a familiar world into new territory. While I think both points are valid, I feel it actually works on easing us back into a franchise that many feel was reduced to a laughing stock following the calamity of the prequel trilogy, and this really does feel like Star Wars again, with sets that can actually be touched and CGI aliens that feel full of life.Rey and Finn prove to be multi-dimensional new protagonists while their back-stories are spoken of rather than explored. Abrams exploits their quirks to comedic effect - Boyega in particular is very funny - and both are suitably flawed and poor enough to feel like actual heroes when they finally grab a lightsaber. Ren is also interesting - masked for the bulk of the movie, it's a surprise when he is revealed to be a wet-lipped and long-faced Adam Driver (even though I knew he was under there), prone to immature temper tantrums and facing his own inward dilemma. The movie's main issue is its lack of depth. While the First Order are painted more broadly as Third Reich-esque than before - especially in one ridiculous rally scene in which the pasty-faced General Hux (Domhnall Gleeson) shouts to a meticulously arranged army like a Leni Reifenstahl documentary - we never really understand their motives.And so we are left with a basic good vs. evil story with a startling lack of grey, which may have been refreshingly old-fashioned had the experience not been so similar to A New Hope. Similar to what he did with re-booting the Star Trek franchise, Abrams keeps things light and simple for the most part, treading carefully to avoid overdoing the homages. Chocked full of contrivances that seem like the writers have forgotten that the action is taking place across an entire galaxy, you have to forgive a lot of the films flaws to truly enjoy it, and although this was far from a perfect experience, I was happy to be back in a world that I thought (and hoped) I'd seen the last of. And when the toe-tingling final scene cuts to black, I was quick to check what year the next one is due.
