ID;rating;Prediction;text
ID_100373;8;9;"This is the movie ""you've all been waiting for"", a grand, classic early 80s Star Wars sequel complete with analogue grain, and the exact same music, credits, shots, battle sequences, characters, plot devices and themes.The movie also has some new spins, details and depth during the battle sequences, and luckily, it IS an emotionally powerful piece of drama, the third act is palpably effective.Is it worth seeing? Well, in the 35 years or whatever since Star Wars came to the screen, there's been a lot of developments in making stylized, fx-heavy violence and spaceship battles on screen, so the movie mostly relies on expensive modern production values that look convincingly like the original Star Wars universe. Also, the story beats happen faster, which in a sense rob depth of a fantasy series that didn't have much in the first place, and often the action sequences smack of frames and stand-offs from the old series.I DID SAY, however, that it has guts. The film feels real, and compelling, and has a sense of drama that relates to the real world, also its commendable that the film has a strong female lead and an African American dude is prominent throughout, although that's not in itself innovative in 2015, its still a nice idea to bring some diversity to the Star Wars franchise, also adds dramatic possibility, something George Lucas clearly had no grasp of in his ""prequel"" trilogy launched in the late nineties.Anyway, writing about Star Wars is a bit like ""dancing about architecture"" to borrow a Frank Zappa phrase on the role of critics, go see it: if you like Star Wars, you'll love this movie. Older viewers, or really anyone familiar with the early installations will occasionally wince at the fact that the movie is nearly entirely a clone of some sort - perhaps the first big reboot of a popular series that's really a note-for-note remake.Generally good acting though, and decent budget, as you'd expect from Disney/Lucasfilm megacorp."
ID_100374;10;10;"I guess like every fan of the ""Star Wars"" saga, I eagerly awaited this new movie, and was not disappointed (much). I waited long enough until the massive crowds died down enough that I could finally see the picture and not have to worry about sitting in a heavily crowded theater and being constantly distracted by everything that comes along with a large crowd.Alas, I was but one of five people at a 1:15 P.M. showing at my local theater.With the eagerly awaited 2015 ""Star Wars: The Force Awakens,"" I can say that ""Alias"" J.J. Abrams has fashioned a reasonable sequel to the original ""Star Wars"" trilogy that began in 1977 and ended in 1983, as well as the much-beleaguered prequel trilogy that began in 1999 and ended in 2005.The film is not the prequel trilogy and doesn't contain any of its silliness, but it falls short of the epic grandeur of the original trilogy. It's really somewhere in the middle, if you really want to think about it. But I guess, if we were to have a continuation of ""Star Wars"" following the conclusion of ""Return of the Jedi"" (1983), then this was it.This new film is very much a return to the tone and style of the original trilogy, and features a great many nods to those films, while still in other ways continuing the story.People, and George Lucas (creator of the ""Star Wars"" saga), have speculated for years that a follow-up to the original trilogy would be something like ""The Force Awakens,"" where a time after the conclusion of ""Return of the Jedi,"" we would return to many of the principal cast members and some new, fresh faces to the saga, as well.I wasn't disappointed, but aside from a few minor quibbles, this was a worthy entry into the ""Star Wars"" cinematic saga. I look forward to ""Episode VIII"" in a few years.10/10"
ID_100376;10;10;But that's what makes this J.J Abrams Star Wars movie so great. It borrowed heavily from the original trilogy, making us all feel like kids again and feeling nostalgic. It lays down the same groundwork, the same plots, and allows us to explore the same galaxies/ environments and settings for this galactic space drama for the upcoming sequels. Yet it introduces us to brand new characters that will carry this franchise forward to the new future of star wars.I love Daisey Ridley portrayal of Rey as a down on her luck scruffy scavenger who had a very tough upbringing being all alone and forced to survive based on instincts. I like John Boyega who provided a convincing portrayal of a storm trooper that has gone rogue and who have renounced the First Order evil ways. I like how Lupito animates the smuggler queen, Maz Kanata with her intelligence and yet warmth towards old friends and those in need. Overall the plot points are very similar to Star Wars: A New Hope and it plays out almost the same way except with less star ships? (Whats up with that?) It leaves me wanting more and leaves me with that warm fuzzy feeling of being back in my childhood and relieving that star wars grand story and setting again to be in a fantasy world. SO yes it is absolutely amazing and I loved every minute of it and i would highly recommend the movie to everyone.
ID_100377;6;6;This one gets lots of hate because it had a familiar story but it did its job and got me hyped for the next saga film. The big shocker is kinda sucky but I understood it from a three film narrative and character building. Sadly all of it was squandered in the end.
ID_100380;10;10;I'm not going to say much about this outstanding sequel film, but this Episode 7 alone rips the last three apart with the force! LOL!The last three were pretty good, but this one Jedi crushed em all! I can't wait for episode 8! A mash up on the classic film and the new ones, which in turn is absolutely amazing!!The cast were phenomenal!Story and action are perfect!Im not a big fan but i think i am now!Definitely getting this on blu-ray!
ID_100381;8;10;The Force Awakens is better than all of the prequel trilogy movies. It has a lot of scenes that are similar to A New Hope. That doesn't effect the movie in a negative manner but boosts the audiences interest in it. The characters are amazing and the reveals are brilliant. They make X wing pilots cool and bring a whole new take on the story that does a great job at continuing the story from the original trilogy. I felt a lot of emotion watching this and am glad that a new generation will be introduced to Star Wars in such an amazing way. I grew up watching the prequel trilogy and it did its job at hooking the next generation on the Star Wars saga. This sequel trilogy will continue to add a new generation to this saga.
ID_100382;6;7;I'll start by saying I'm far from being a 'Star Wars' fanatic, or for that matter even really a fan. I happen to have seen all the movies to date and can appreciate them for what they are, but they are not really my preferred cup of tea. Hell, it took me almost 12 months to get around to seeing this entry into the series. All that said, I was still a little bit disappointed by 'Star Wars: Episode VII - The Force Awakens' simply because I expected more. I expected more in the way of a complex story and I expected more in the way of new characters. 'Kylo Ren' really didn't do it for me as the main villain. Obviously he had huge shoes to fill the terms of 'Darth Vadar' (this is even touched on in the movie), but I still feel like a better job could have been done. Also the story, while pleasantly easy to follow, felt like it was lacking in creativity. When your come to a 'Star Wars' movie you're prepared for a little bit of complexity.What I did really enjoy was the pacing of the film. It has a 136 minute run time and yet it feels like your standard 90 minute film, because it just flies by. When the credits rolled I remember thinking to myself moments before that there must be about 30 minutes to go. Daisy Ridley also immensely impressed me as the main protagonist. She was likable, charismatic and impressive in the action scenes. The only work-on for her before the next film would be her line delivery at times comes across a little fumbled. That shouldn't be too hard to fix.It's hard for me to guess how true 'Star Wars' fanatics are going to feel about this film, but I can tell you that for average folk like myself it's a watchable experience, but not a lot more.
ID_100383;9;9;"This review of ""Star Wars: The Force Awakens"" will be necessarily brief, for fear of spoilers. And when I say ""fear of spoilers,"" I really do mean FEAR of spoilers. There are people out there who will burn your house down if you ruin this long-awaited film's surprises.I really liked it. I would somewhat grudgingly give it a 9 out of 10, as I can't match the sheer ardor its global legions of fans. (Yes, ""Star Wars"" was a big part of my childhood, but I have more or less gotten over it. I read last night, for example, that filmmaker Kevin Smith actually cried upon stepping aboard the Millennium Falcon when he visited the set; I am not quite as nostalgic as that.)In short, it absolutely succeeds as a fun space fantasy, and recaptures the spirit of the original ""Holy Trilogy."" It easily surpasses the much-maligned prequels on nearly every level, including screen writing, acting and special effects. The predominance of practical effects over those that are exclusively digital make this movie's universe feel ""real"" and ""lived in.""We finally have relatable characters again who sound real, and who can invite viewer sympathy. The dramatic interaction among our newer heroes and returning icons is both logical and emotionally involving. I was surprised at how well this movie handled the passing of the torch. It was a kind of skilled storytelling that was almost entirely absent from the last three films. And the special effects were top notch.My only mild quibbles might reflect a greater degree of objectivity that you might hear from someone who is not a raging fan of the series. This film so closely parallels the original ""Star Wars"" (1978) that at times it started to feel like a remake. Were the similarities in structure, characters, plot points, planets and villains all an intentional homage? I suggest that our bad guys here, for example, sometimes feel interchangeable with those of past ""Star Wars"" films. I want to say more, but can't, because of spoilers. Am I the only person who noticed these things?I also submit that, like a few other ""Star Wars"" movies, our characters are rendered with little depth, with sparse information about their skills, motivations, backgrounds or ideosyncrasies. The dialogue is thin. Consider lines like ""He's my friend!"" and ""Because it's the right thing to do."" And we are presented with no information why the speaker here is so noble, when others are not. Even if the screen writing here is better than the prequels, it's still not Tennessee Williams.It's all very forgivable, I guess, just so long as the viewer remembers that they're sitting down to an installment in a film franchise originally intended for young people. It's kid stuff. It's really, really good kid stuff, but it's kid stuff. (Don't burn my house down!)And the reason I chose a 9 rating instead of an 8 was primarily the enjoyment I got from seeing familiar faces. The return of our icons was surprisingly well depicted and, if you loved ""Star Wars"" as a kid, then that should be enough to make this a ""must-see"" movie."
ID_100384;6;9;The Force Awakens is an exciting new chapter to the SW saga. But there are problems, which it would be easy to get overly critical about. First off, what they got right about this film. New characters: on the surface they're different and compelling enough to enjoy. But at times they lack depth (and maybe even maturity). Perhaps that was by design to appeal more to kids. Next (what I like to call) environmental moments! An example of that is in #1 when Anakin is pod racing, a group of sand people are watching & take a shot at one of the pod racers, causing him to crash. Or in #4 when on Tatooine, they enter Mos Eisley in Luke's land speeder, a Jawa can be seen struggling to control a Rhonto beast. It seems like unimportant details, but it goes a long way to making SW seem real (and not just some visually impressive trip thru a fantasy universe)! While not achieving a George Lucas level, JJ Abrams did a respectable job at this, and frankly I don't know if other directors would've even grasped that. As always, the special effects & sound effects are top notch. The action and pace of the movie are done well too. If anything it could've slowed down in a few spots to help add a little more depth to some of the characters. The visual look of the film is commendable. Traditional SW but tweaked just enough to convey a newness to it (examples: storm trooper outfits, TIE fighters, etc)... And now for what's wrong with this movie!! Large holes in character background. While this seems to be a big source of complaint from fans, especially because it lends to unexplained inconsistencies in some of the major characters. Everyone should try and chill out!! Some of this will be covered in the next movie (probably). Some of it will be revealed in the commercial empire of the SW after market (in such things as toys, games, collectors cards, and possibly TV shows & cartoons). We will have to wait and see if it covers all the significant inconsistencies... Having said that, the sheer volume of it is annoying!! More than any other SW movie. Next issue: disappointing performances by the old cast. Han is Han! One of the strongpoints of the film. Leia, at times seems like she's coming down off a hangover, but at other times gives a convincing performance. Even Chewbacca gives a deadpan performance at one important point in the movie.The villain, Kylo Ren, while not being a big disappointment, is a mixed bag. The biggest flaw by far is the plot. The plot is heavily, heavily, heavily recycled!! So much so that it can't be overstated! (Hence the title of this review)! Hopefully the next SW will fix some of the character background issues. But unless they correct the totally unoriginal plot... then, just like in this movie... great visual effects, a great pace, and somewhat compelling characters will not be enough to make up for it.
ID_100385;8;10;This movie was amazing it is the perfect follow up to the original trilogy. the writing and acting was perfect along with the special effects. it is great to see old characters return as well as meet brand new characters. this movie is a must for true Star Wars fans.
ID_100386;10;10;"I will not spoil anything, don't worry! I've been a fan since 1977,when I saw the original Star Wars with my dad at a cinema theater (exactly where I actually 20 years later would eat lunch with David Prowse...but that's another story!). It changed me from a 7-year old kid to a 7-year old film fan! And, for sentimental and nostalgic reason, nothing can be compared to the original trilogy (1977-1983) if you ask me! Still, I ""kind of"" like the prequel trilogy (1999-2005), even if it can't be compared to the original ones. Maybe a generation thing but they lacked ""fascination"".BUT the new sequel trilogy is on a whole different level! It IS really good! Damn good!!! Why? Because the script has ""feeling"", it introduces new characters that I care for - and that is the most important thing! It's a great script - told with speed like a roller-coaster but JJ Abrams is never forgetting the drama! It's not easy (duuh!) to fulfill all our fan dreams, it's impossible, but hell this is making me long already for the next Episode 8! You understand when you've seen it! Harrison Ford is my favorite actor of all time, actually since 1977 when I first saw Han Solo in action chasing those stormtroopers...so of course it's great to see him return to that galaxy far away a long ago! THAT alone got me SO excited! Hell, the whole planet loves Harrison Ford as Han Solo! He is still going strong, making me wish and hope for INDY 5! Harrison Ford delivers a surprisingly new depth to the saga, he is just great and give the aging Han Solo more ""weight"" (no, he is still in good shape dammit, but you know what I mean!)...but as we all (should) understand this new sequel trilogy is not about the old characters, they are just the link to the new ones. I understand that. Everyone watching it, with certain nostalgic expectations, MUST understand that! Because, seriously,the new star of the Star Wars Saga is the (lovely!) Rey!!! She is just awesome!!! Really really AWESOME!!! I can't believe it, she is the best, most well written female action hero ever!!! Yes! I kid you not. She is interesting and kicking ass! The beautiful and charismatic Daisy Ridley is a new favorite, a new star is born for sure! Hmm. It's night here in Sweden. And I realize now, as I write this about 14 hours after I've seen it here in Sweden, that it's just too much to talk about. So...if anyone is skeptical, just go and see it! I will actually see it again tomorrow - take that as a hint! ;)It's 10/10 for sure! The best film of the year for sure! A worthy sequel for sure! AND best of all, it makes me really honestly ""feel something"" again for this beloved saga, for the first time since 1983!So, yes, the force is wide awake again!!! Gotta love it! :)"
ID_100388;9;10;"The first line in this movie is ""This will begin to make things right."" I feel like that's a jab at the prequels. ""Hey, we know the prequels were awful, but this new movie will begin to make things right."" Probably not intentional, but clever nonetheless. My goodness, this movie is so well done! The parallels and metaphors are so cleverly written. Even if you haven't seen any Star Wars movies before, you can watch this as a standalone. Will you get more out of it if you've seen the original trilogy? Of course. Is it essential viewing before going into this one? No. The plot does at times feel ""Been there, seen that,"" because it is essentially a remake of A New Hope. However, there's enough new bits in the story that left me satisfied. The practical effects are so well done, and the very little CGI in the movie looks more realistic than the prequels ever did. There's an important message in the movie, and the characters are relatable. Unlike some of the characters in the prequels, you care about what happens to these new characters. They're acting is great, and the classic actors still feel like their characters. Harrison Ford is still great with the zingers, and C-3PO is still the worrisome robot we all love. J. J. Abrams has restored what we all love about Star Wars. Even before the classic characters show up, it still feels like a Star Wars movie. If the upcoming films are even 1/4 as good as this was, there's a new hope for the Star Wars franchise.
Grade: A- 9/10 4/5 stars"
ID_100390;6;9;This post doesn't contain spoilers.I always valued a good story and character development more than all the rest. The previous movies were not perfect, but I become fond of them in a way. Today I witnessed how money is once again the only thing that matters.Before I even saw the movie I predicted 70% of the story, which is a truly disturbing fact. Cheap jokes and all the unnecessary dialogs were turning the movie second by second into uninteresting and boring adaptation of the previous series. Harrison Jones is a great actor, but his time in Star Wars is over. Time to move on, focus on new heroes, tell us how they feel deep inside, picture their emotions and actions from a different side of view, not just Disney fairy tale, we had enough of this already.I tried to like it, I truly did, but it is too shallow, too simple... As a mediocre star wars fan, going on a midnight premiere in a helm of Kylo Ren, I am disappointed.
ID_100391;3;5;I've seen a discrepancy between the grade of 8.4 and the mass of bad reviews but still decided to go and watch it. Should have donated to wikipedia instead. Just trust those who tell it feels like a weak remake. There are almost no new ideas here just the same rehash of the good ideas and visually very similar shots from the first two films which becomes now a cliché. Bad father - good son or vice versa, death star but bigger, scenes in an alien pub, scenes in the desert, scenes in the mountain terrain with snow. Lots of explosions and flying, special effects OK as usual. Very few jokes, one or two good ones. The acting is wooden. All the gender, race issues checked in but with weak acting do not look believable. There is something fishy with the 8.4 grade, even assuming the wave of fans. Mechanical turk?
ID_100392;10;8;Just from a packed first showing @ 12:01 am in Exeter, UK of Star Wars: The Force Awakens (in 3D). Remarkably I saw the first in 1977 on a first showing, and subsequent ones in between.Probably makes me a geek & definitely a Star Wars fan, however I did go to this viewing with some trepidation. New director, main characters, different studio.... could they keep it fresh and maintain the well worked recipe of success the previous six, George Lucas had conjured up?The answer is J. J. Abrams & crew produced a total success,obviously created with love and affection of watching previous versions. Great story with continuity of the Star Wars saga, new graphics / CGI, but with a perfect blend of old characters with new, yet the familiar Star Wars places and technology.A must see on the big screen, especially in 3d, for young and old whether a fan of the previous films or not. I can guarantee no one will be bored. Thanks Disney, and will book for a first showing for the follow up. Next year?
ID_100394;8;10;The Force Awakens successfully revived Star Wars for many people. It made it good again by capitalizing on things we enjoy from a Star Wars movie. The story is a little similar to A New Hope, however it still has many creative twists and leaves you on a cliffhanger that left fans restless. All the music, acting and effects are incredible. The Force Awakens will always be a top tier Star Wars movie.
ID_100395;10;10;"A new empire rose. A young man fell to the Dark Side. A Stormtrooper rebelled. The Force awakened in a young hero. Lightsabers ignited. An old Jedi Master removed his hood.In 2015, these images were enthralling to see. A sweet summer child I was back then, and visions danced through my head of what wonders the new generation of Star Wars would bring us next.Alas, I am writing this from 2020. I am a man now. A man who has witnessed the horrors that this new generation of Star Wars actually wrought. It's genuinely hard for me to revisit ""The Force Awakens"" now, for the express purpose that I actually really enjoy it. It's certainly the strongest movie of the sequel trilogy. There's a certain irony to this, as it is brazenly and unabashedly the same movie as ""Star Wars: A New Hope"" with a new coat of paint.Back in 2015, this was somehow its strongest suit and its greatest flaw simultaneously. It was just so exhilarating to be back in this universe, and for the forefront of the universe to once again be its wild adventures and scrappy underdog sensibilities. It was fun to see a new cast of likable characters come together and learn about the universe as they learned about themselves.The beat-for-beat aping of a previous story in the same franchise was excusable at the time, because director JJ Abrams sprinkled in just enough seeds of intrigue to promise us that the direction would start to veer into its own unique story. Now that the promise has turned up empty, the derivativeness certainly doesn't do itself any favors anymore.So how is one meant to judge something that's only part of a whole? How is one meant to view an enjoyable movie when that movie only tells part of the story, and the rest of the story doesn't live up? I don't know the answers to these questions. I just know I'll be watching the original trilogy instead."
ID_100396;10;10;This is the best movie in the Star Wars series so far. It was truly a chill through out. It was a knockout. It is a great movie without using profanity and sexual content. All Star Wars fans will love this movie. This movie was a movie that will be remembered for a long time as the best movie ever. I have never seen anything like this before it was so incredible. You will have to see it to believe it.The Force Awakens is truly the greatest movie ever created it was flawless. Take your whole family to see this once in a life time movie that will change their lives forever. It is stupendous. The acting was great especially Harrison Ford that guy can act he is one of the best actors ever.Thank you for readingMay the force be with you
ID_100398;9;10;I don't understand why people say this is a cheap copy of A New Hope. Please The Phantom Menace had more similarities to A New Hope than Force Awakens. Did it have some similarities? Sure! The biggest one was the weapon they had, The Starkiller Base. But that's it. This movie left you wanting more! Like you wished that the movie wouldn't end! I feel like that is the only Star Wars movie in the entire saga to have that feeling!
ID_100399;8;9;"I don't need to explain what this movie is; everyone knows what Star Wars is, we all know there were three good ones and then there were three not-so-good ones. It's no secret that this movie is the most important film of the year to a lot of people...so what did I think?I'll star off with what I enjoyed, which was a lot. I always love a J.J. Abrams film and so I enjoyed seeing his directing now in this Universe. He gives you some absolutely amazing shots showing you this fantastic world and it's characters, a highlight for me being the opening scenes. He also does action pieces well, and a few times I could see things reminiscent of 2009's Star Trek; so on a directing front I can't think of anyone else who could've done it. In a similar vein to that, I love the use of practical effects in this; the film of course had CGI and used it well but I always smiled when seeing what I knew was really there, weather it be some alien bird pecking away or a monstrous thug lounging in a bar, it really worked well. Script-wise was not bad at all. I think they did humour pretty well, I definitely laughed out loud at scenes, maybe for me personally one or two didn't land as much but as a whole it's entertaining on that front. The drama as well was done excellently; you really fell in love with these characters and were invested in their lives, including even the little BB-8 droid and Oscar Isaac's cool-guy pilot character, which added to the emotional beats and shocks of the plot. A high point for me was the Finn and Poe friendship that had very short screen-time but in those moments you could see these guys were bros.Just mentioning the cast quickly, Harrison Ford and Carrie Fisher did great jobs reprising their roles, couldn't fault them really and they jelled so well with the new guys, Daisy Ridley and John Boyega who were phenomenal and can definitely see them having future careers. I loved their characters and am looking forward to seeing them again. Mark Hamill was also in this film and all I'm going to say is that I enjoyed every moment he was on screen.Now for some things I didn't enjoy as much. Don't get me wrong, The Force Awakens is definitely it's own thing and gives us places and concepts we've not seen before but unfortunately it did slip into a similar problem Jurassic World had which was that it just recreated too many moments and plot points from it's predecessors. Scenes were happening where I was thinking ""Really? We're doing this again?"" and that was it's main weakness for me, too much of what we'd already had and so it made it predictable in or or two places. Another point that I'd like to mention, that may only be something I feel, but the climax didn't seem very....climactic. It wasn't until we were in the middle of a scene and I thought about how long it had already been on that I realised I was watching the final battle, as it were. It was fine in itself, definitely some tense and action packed moments but I think due to the fact that the movie was constantly fast paced it didn't transition well that this was now something big.In the end Star Wars: The Force Awakens is a fantastic movie and entertaining on it's own, it gives some exciting references and cameos for the long-term fans but if you're not a casual viewer then you may feel it's retreading some familiar ground."
ID_100400;6;8;"When the first part of Star Wars (now referred to as Episode IV) came to the movie theaters back in the late 1970ies, George Lucas, the creator, rather went on holiday with his buddy Steven Spielberg than attending the premiere of his movie expecting this B-movie inspired Sci-FI Western to be a failure and yet it became possibly the most successful movie franchise in history giving millions of viewers worldwide a form of light escapism which rarely another series managed to accomplish; and now roughly 40 years later, we have a whole different situation, the movie companies invested so much money into this and the fan expectations are so high that failure is simply not an option so whatever fresh, innovative, bold ideas on part of young, aspiring script authors were submitted for Episode VII, obviously everything was abandoned as too risky for a potential success, therefore they hired the same old script author L. Kasdan not to adequately continue the saga but to simply retell it for a new generation of movie goers in such a way that the old fans won't feel excluded and J.J. Abrams made sure the cast is young and energetic and the dialogues not so cheesy like in G. Lukas' times.The result is a fastidious clinging to main plot lines of Episode IV our heroes have to pass in order to be more or less at the same endpoint as their predecessors. Making the new version of Luke Skywalker female is not hiding how closely she is portrayed after Luke having no real background story whatsoever leaving much to tell for further installments emphasizing the incomplete nature of Episode VII. As much as Kylo would like to become the new Darth Vader, in the end he is just a whiny mother's boy, such a disappointment. The fact alone that they felt the need for a Darth Vader rip-off is a sacrilege in my eyes, instead it would have been more honest to just let Vader clone or resurrect otherwise than just replace him with a wannabe cult figure. Some of the CGI aliens look like they come right from Hogwarts. J. Boyega as Finn is the only new archetype of character having no old role model. And the new version of R2D2, the cute BB-8 is almost stealing the show to everyone and he is just a beeping ball with a head! All the old characters like Han Solo or C3PO seemingly pop up out of nothing and they are really holding the story kept into a firm nostalgia corsage. Especially this entire annoying relational entanglements in the sense of who is the grandfather or mother or cousin of whom is on very trivial dramedy level. Where the prequels used to be all shiny and imaginative and epic in terms of settings and abundance, Episode VII is just open, barren deserts, empty space and forsaken forests, gray and monotonous with cheap scenery and one or two solid space battles and a weak melee fight.I really liked the beginning of this movie up until I realized this dog is just chasing after his own tail and we even applaud it since failure is not an option."
ID_100401;4;9;"First of, the good. The universe is very true to what we've appreciated in the mention-worthy movies of the series. It's convincing and authentic. The atmosphere is spot on.But the entire movie feels underwhelming: all the focus around a girl and a black dude. While other cameo appearances come into view, of people die where we should care about and feel outraged about. But we know them so briefly, we don't care yet enough or aren't invested enough to be outraged.Planet blown up ? Yes. Outraged? No, who were these people? Oh flash. It's over. Emotional tormented guy, who is he? For a moment I hoped the girl would be brought in front of the ""huge evil force"". Look at this strange looking rebel. Look at him again. He's at it. He's gone. Who was he? We don't care. Half the rebel fighters are gone! oh no! I mean, whatever. The girl is still hanging on a wall ? How did Han solo get up there when there was just 30 seconds left ?And what about the ""these aren't the droids you're looking for"" scene? That was... beyond silly and lame.The best thing in the movie is to see Harrison Ford again play and get back into the Star Wars universe. It's very well done.But, before you know it, you realize you are revisiting old scenes and even the same scenario's. Add to this visiting old characters and you feel sortof dragged around this disoriented girl and black dude being confused and not understanding what is going on. But becoming the ""superhero antagonist"" without even doing effort for it ? Guess this is 2016. It lacks the sérieux and sense of dedication of the persona's. Even sense of urgency or danger. Maybe it was the script? The actors ?"
ID_100402;8;2;"No other movie this year, or perhaps ever, has been surrounded with as much hype as this long-awaited sequel set a long time ago in a galaxy far, far away. With lofty expectations and overly protective fans demanding the world, J.J. Abrams must walk a tightrope in returning this beloved franchise to the big screen for both decade-old fanatics and a new generation of devotees. It's not the first time Abrams has tasked himself with the impossible – after delivering the superb Star Trek reboot in 2009 – and he very nearly achieves it again here, albeit falling short of the ""classic"" status so many will be hoping for. He, and everyone else, will just have to settle for a damn fine fantasy flick that should be enjoyed on its own terms.Focussing on the resourceful scavenger Rey (impressive newcomer Daisy Ridley) as she teams up with ex-Storm Trooper Finn (equally wonderful John Boyega), this instalment capitalises on the exuberance of its fresh faces without forgetting its past. Of the original stars it's Han Solo and Chewbacca (Peter Mayhew) who feature most prominently, the former played with nonchalant arrogance by Harrison Ford and the latter providing a few laughs here and there. In fact humour seems to be a priority for this episode, with plenty of laugh-out-loud moments littered throughout – mischievous soccer ball droid BB8 is sure to be a hit amongst the younger viewers – and an overall tone that is playful without being childish. Although there's nothing playful about villain Kylo Ren. Conceptually striking and portrayed with sinister gravitas by Adam Driver, Kylo Ren is a formidable foe worthy of filling Vader's shoes as the series' antagonist. Elsewhere Oscar Isaac is charismatic as Resistance (the good guys) pilot Poe Dameron, Domhnall Gleeson is a misfire as First Order (the bad guys) leader General Hux, Gwendoline Christie is a disappointing non-event as Captain Phasma and Carrie Fisher brings nostalgic power as General Leia.Visually there's not a flaw to be found, Abrams opting for practical effects over CGI where possible, harking back to the on-location tangibility of the original trilogy instead of the fake sheen of the empty prequels. That's not to say there's an absence of aerial action though: the Millennium Falcon's introductory flight is a rickety blast, a Tie Fighter escape sequence is exhilarating (and highly amusing) and the climactic outer space showdown is suitably grand. The light sabre battles are also decidedly old school, Abrams infusing them with an emotional rough-around-the-edges feel similar to those between Luke and Vader in episodes 4 and 5, rather than the heavily stylised duels of the prequels. The film's shortfalls primarily come from a less-than-perfect screenplay (by Abrams, Michael Arndt and Lawrence Kasdan), with a few missed opportunities with short-lived characters and a surprisingly substantial amount of plot holes and contrivances being allowed through to the final cut.An immensely entertaining blockbuster that doesn't transcend the fantasy genre like a couple of its predecessors, The Force Awakens is a satisfying large-scale space saga that sates the appetite until the next Star Wars entry."
ID_100403;9;3;"Star Wars! These two words are all I need to say when describing what is probably the most iconic cinema story of all time. I've never said it was the greatest (some may argue that though), it's responsible for reinvigorating the science fiction genre, raising the stakes on blockbusters, and turning a man with a creative vision into one of the biggest leaders in Hollywood. Star Wars has transcended upon generation after generation, letting children and their grandparents relive the tale of a warrior's journey through the combination of several likable characters and amazing special effects. This original series became of one cinema's greatest treasuresuntil the prequels.Three movies were never enough, so a whole galaxy of merchandising and novels had to fill the gap for fans that wanted more. It wasn't until 1999 when creator George Lucas returned to the galaxy far, far away to give us three more movies that gave us information on how the events in Star Wars came to be. I don't think the prequel saga is as bad as most people say it is, but I can agree that it was no where as entertaining as the original trilogy. Now under the mind of J.J. Abrams, the battle continues in Star Wars: The Force Awakens. It's revealed that sometime after the events of Return of the Jedi, Luke Skywalker has left and has been missing for years and that though the Galactic Empire was weakened after the death of Darth Vader and the Emperor, it didn't end the war by a long shot.The First Order is searching for Luke as is the Resistance. The key seems to be within a ball-like droid, BB-8 whose owner is the best resistance pilot, Poe Dameron (played by Oscar Isaac). BB-8 manages to escape before Poe is taken away by commander of the First Order, Kylo Ren (played by Adam Driver).BB-8 is found by junk scavenger Rey (played by Daisy Ridley) who also bumps into Finn (played by John Boyega), a Stormtropper who goes rouge after seeing the horrors of the First Order. The two and BB-8 manage to get away from a First Order attack after acquiring the Millennium Falcon from the previous movies. Along the way, they come across Han Solo (played by Harrison Ford), Chewbacca, Leia (played by Carrie Fischer) and more as the resistance takes another stance to try to find Luke (played by Mark Hamil) and battle the First Order. Much of the hype driving this movie is that not only is it a long awaited sequel to such an iconic franchise, but also that J.J. Abrams is taking over George Lucas. The Force Awakens not only reminded me why I love Star Wars, but made me excited by the possibility of seeing another one soon. The result is a fantastic, exciting movie that boasts a ton of great things.The casting is perfect as the older crew fits into their old shoes just as well, especially Harrison Ford who seems more at ease here then he was in the last Indiana Jones. The newcomers like Adam Driver, Oscar Isaac, and John Boyega have no problem setting themselves up as new likable characters that should set into the Star Wars saga without a problem. The gold star here goes to Daisy Ridley who this movie really belongs to. While I won't say why, she is perhaps one of the best new strong female characters (since Charlize Theron in Mad Max: Fury Road).Adding to the show is the special effects which learned it's lesson from the previous movies that it's not digital all the way, but a blend of practical and computer effects that bring it's life back to the good old days of the original trilogy.The story is also really good, taking us on another hero's journey that the Star Wars movies is famous for telling. Though it is familiar, it feels fresh with the way it is written and portrayed. The only problem I had without giving anything away, is that it does feel like it makes too many winks at the original Star Wars movie, following certain beets we've seen before. While not bad, it did manage to remain predictable in some areas. I'll give this nine BB-8's out of ten. I doubt anyone coming in will say that it was bad from beginning to end. The Force Awakens is properly titled, as the folks at Disney and J.J. Abrams have brought back the science fiction magic in such a new and fantastical way that everyone will be glad they saw this. So may the force be with you and longer as the movie should delight you."
ID_100404;8;9;"Let's be honest. After the colossal disappointments of episodes 1-3 ""The Force Awakens"" was bound to be ravenously coveted and widely accepted if it had any glimmer of competency. So, was Episode 7 better than the last three episodes released?? OF COURSE! I don't want to talk about the movie itself, I'd much rather talk about the feel of the movie. Before I talk about the feel of the movie I want to say that John Boyega, Finn, displayed more emotion and more acting range in one scene than the dreadful Hayden Christiansen showed in two movies. That's not fair; EVERY actor showed more range than Hayden did. OK, enough dwelling on the past.""The Force Awakens"" hearkened back to its roots. I had the good ol' feeling I had way back when I used to watch episodes 4-6 over and over again. It had a true authentic feel to it. The feel of the force, the feel of a true rebellion, the feel of a true dark side. Yes, it helped to see some of our old heroes even in their advanced ages. Yes, it helped seeing some of the old machines, old digs, old terrains. Yes, all of that helped, but ultimately everything together helped to restore the superb feeling given by episodes 4-6."
